1.000000000000000000e+00
9.989758062662523752e-01
9.984766072939418313e-01
9.979775889015478629e-01
9.974789472320532147e-01
9.969789246950835349e-01
9.964809410926336319e-01
9.959827213281277070e-01
9.954866652715937958e-01
9.949899409417614082e-01
9.944934540599994488e-01
9.939956379189410773e-01
9.934998323300786582e-01
9.930048225346017610e-01
9.925079701306277480e-01
9.920118180494490456e-01
9.915157717530375114e-01
9.910216744689078761e-01
9.905245630711645433e-01
9.900294905623029385e-01
9.895341841048788112e-01
9.890397560174811753e-01
9.885444537866177050e-01
9.880493079722780791e-01
9.875527140810929083e-01
9.870563998825259144e-01
9.865632969024682453e-01
9.860688978306233476e-01
9.855752381101519077e-01
9.850808427264156064e-01
9.845869852424494750e-01
9.840948212767643977e-01
9.836007461024911525e-01
9.831109658908891991e-01
9.826177888957530193e-01
9.821255840587774788e-01
9.816350913320351923e-01
9.811450360228404222e-01
9.806547392200186675e-01
9.801647157110091602e-01
9.796770797621902060e-01
9.791842241527420887e-01
9.786914195740293865e-01
9.782033026786813856e-01
9.777130959552359224e-01
9.772239353857290478e-01
9.767325983488595043e-01
9.762402321300305275e-01
9.757499908302722513e-01
9.752601370291650307e-01
9.747713765293471999e-01
