1.000000000000000000e+00,9.752548098061001314e-01,9.051927408709438128e-01,8.000016780852926557e-01,6.736566548727801473e-01,5.407424959123274810e-01,4.137755329801062198e-01,3.017993086575895267e-01,2.098034726257226312e-01,1.388216035653583591e-01,8.705673128498532531e-02,5.141273859417255787e-02,2.829638318451303466e-02,1.415263339009433137e-02,6.029167266226573979e-03,1.722036144612993161e-03,-3.038866160771816309e-04,-1.172608409423586077e-03,-1.428837366307811850e-03,-1.489836870981592863e-03,-1.734663452063461972e-03,-2.209424410014248445e-03,-2.928443318696759712e-03,-3.882285480888671841e-03,-4.837461490518816902e-03,-5.595862550844884521e-03,-6.337795434430480539e-03,-6.806790876195316017e-03,-7.025720438760415208e-03,-6.933357059917289247e-03,-6.438766918324152246e-03
0.000000000000000000e+00,1.206618595187180801e-08,1.642106603116534360e-07,6.499128265020761938e-07,1.490630451395289944e-06,2.494936872678513580e-06,3.417735572202035339e-06,4.110017251436058954e-06,4.551141369316033040e-06,4.794469715366571238e-06,4.910137918680077160e-06,4.954634278644000848e-06,4.967394844480856801e-06,4.968202461789220896e-06,4.967293900475233094e-06,4.966784361399789334e-06,4.971035007569482236e-06,4.977966817106172867e-06,4.984312691463855838e-06,4.987144293286847413e-06,4.989511839494598317e-06,4.992447249722499226e-06,4.994259704652969361e-06,4.996436935436437932e-06,4.999510610813397588e-06,4.999360180258723585e-06,4.994920860341822785e-06,4.991896298132666036e-06,4.998301757387607767e-06,5.008810411638866956e-06,5.013920641283425049e-06
